STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGT41201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T40-W,https://www.leadersystems.com.au/Images/NWG-WGT41201.jpg,Watchguard,WGT41201,302.0000,384.0000
NWG-WGPTCH30701,Endpoint & Mobile Protection,Watchguard Endpoint Module - Patch Management - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGPTCH30701.jpg,Watchguard,WGPTCH30701,13.0000,17.0000
NWG-WGAEPDR30601,Endpoint & Mobile Protection,WatchGuard Advanced EPDR - 1 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGAEPDR30601.jpg,Watchguard,WGAEPDR30601,56.0000,71.0000
NWG-WGMDR30103,Managed Detection & Response (MDR),WatchGuard Core MDR - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDR30103.jpg,Watchguard,WGMDR30103,238.0000,283.0000
NWG-WGT49173,Cloud & Server Security,WatchGuard APT Blocker 3-yr for Firebox T45-CW,https://www.leadersystems.com.au/Images/NWG-WGT49173.jpg,Watchguard,WGT49173,929.0000,1179.0000
NWG-WGATH30603,Identity & Access Security,WatchGuard AuthPoint - 3 Year - 1001 to 5000 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGATH30603.jpg,Watchguard,WGATH30603,44.0000,57.0000
NWG-WGEPP30301,Endpoint & Mobile Protection,WatchGuard EPP - 1 Year - 101 to 250 licenses - License Per User,https://www.leadersystems.com.au/Images/NWG-WGEPP30301.jpg,Watchguard,WGEPP30301,38.0000,49.0000
NWG-WGEPP30701,Endpoint & Mobile Protection,WatchGuard EPP - 1 Year - 5001+ licenses - License Per User,https://www.leadersystems.com.au/Images/NWG-WGEPP30701.jpg,Watchguard,WGEPP30701,22.0000,28.0000
NWG-WGM48353,Subscriptions & Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox M4800,https://www.leadersystems.com.au/Images/NWG-WGM48353.jpg,Watchguard,WGM48353,49874.0000,72909.0000
NWG-WGPTCH30401,Endpoint & Mobile Protection,Watchguard Endpoint Module - Patch Management - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGPTCH30401.jpg,Watchguard,WGPTCH30401,21.0000,27.0000
NWG-WGENCR30301,Endpoint & Mobile Protection,Watchguard Endpoint Module - Full Encryption - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGENCR30301.jpg,Watchguard,WGENCR30301,17.0000,23.0000
NWG-WGVME523,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for FireboxV Medium - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGVME523.jpg,Watchguard,WGVME523,3190.0000,4047.0000
NWG-WGVSM521,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for FireboxV Small - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGVSM521.jpg,Watchguard,WGVSM521,458.0000,582.0000
NWG-WGT21341,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T20-W,https://www.leadersystems.com.au/Images/NWG-WGT21341.jpg,Watchguard,WGT21341,468.0000,587.0000
NWG-WGPSP30603,Subscriptions & Licensing,WatchGuard Passport (EPDR + AuthPoint + DNSWatchGO) - 3 Year - 1001 to 5000 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGPSP30603.jpg,Watchguard,WGPSP30603,156.0000,199.0000
NWG-WGTIS30101,Identity & Access Security,WatchGuard AuthPoint Total Identity Security - 1 Year - 1 to 50 users,https://www.leadersystems.com.au/Images/NWG-WGTIS30101.jpg,Watchguard,WGTIS30101,53.0000,68.0000
NWG-WGTIS30201,Identity & Access Security,WatchGuard AuthPoint Total Identity Security - 1 Year - 51 to 100 users,https://www.leadersystems.com.au/Images/NWG-WGTIS30201.jpg,Watchguard,WGTIS30201,47.0000,60.0000
NWG-WGCLG131,Subscriptions & Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG131.jpg,Watchguard,WGCLG131,2267.0000,2876.0000
NWG-WGM37111,Email Security,WatchGuard spamBlocker 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37111.jpg,Watchguard,WGM37111,818.0000,1038.0000
NWG-WGTIS30301,Identity & Access Security,WatchGuard AuthPoint Total Identity Security - 1 Year - 101 to 250 users,https://www.leadersystems.com.au/Images/NWG-WGTIS30301.jpg,Watchguard,WGTIS30301,41.0000,53.0000
NWG-WG9009,Watchguard Accessories,WatchGuard Power Supply for WatchGuard AP225W/AP130/AP330/AP432,https://www.leadersystems.com.au/Images/NWG-WG9009.jpg,Watchguard,WG9009,39.0000,46.3320
NWG-WGDNS30501,Cloud & Server Security,WatchGuard DNSWatchGO - 1 Year - 501 to 1000 Users - License Per User,https://www.leadersystems.com.au/Images/NWG-WGDNS30501.jpg,Watchguard,WGDNS30501,28.0000,36.0000
NWG-WGM48171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for Firebox M4800,https://www.leadersystems.com.au/Images/NWG-WGM48171.jpg,Watchguard,WGM48171,5456.0000,6923.0000
NWG-WGM58221,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M5800,https://www.leadersystems.com.au/Images/NWG-WGM58221.jpg,Watchguard,WGM58221,13532.0000,17168.0000
NWG-WGM69020801,Cloud & Server Security,WatchGuard APT Blocker 1-yr for Firebox M690,https://www.leadersystems.com.au/Images/NWG-WGM69020801.jpg,Watchguard,WGM69020801,3066.0000,3890.0000
NWG-WGT47171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for Firebox T45-PoE,https://www.leadersystems.com.au/Images/NWG-WGT47171.jpg,Watchguard,WGT47171,341.0000,433.0000
NWG-WGT48173,Cloud & Server Security,WatchGuard APT Blocker 3-yr for Firebox T45-W-PoE,https://www.leadersystems.com.au/Images/NWG-WGT48173.jpg,Watchguard,WGT48173,1053.0000,1336.0000
NWG-WGEPL043,Endpoint & Mobile Protection,Panda Endpoint Protection Plus - 3 Year - 51 to 100 users,https://www.leadersystems.com.au/Images/NWG-WGEPL043.jpg,Watchguard,WGEPL043,89.0000,114.0000
NWG-WGCSM643,Firewalls & Network Security,WatchGuard Firebox Cloud Small with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCSM643.jpg,Watchguard,WGCSM643,5310.0000,7323.0000
